Trace-id,Total Requests,Count_200,Count_404,Count_5xx,Unique Paths,Avg Path Depth,Avg Path Length,Unique User Agents,Prop_200,Prop_404,Prop_5xx,Anomaly,DBSCAN_Cluster,Isolation_Anomaly
1fcfba82d9198a49523cccb63e9a514f,1,0,0,0,1,3.0,17.0,1,0.0,0.0,0.0,1,-1,1
1fdb0def056f1204e4f0c476ed3a027e,1,1,0,0,1,4.0,49.0,1,1.0,0.0,0.0,1,-1,1
1fdcd6ed45737224bec634275e2967df,1,0,1,0,1,1.0,10.0,1,0.0,1.0,0.0,1,-1,1
1fe4535cc814e5c97ca67d3293ef728d,1,0,1,0,1,4.0,54.0,1,0.0,1.0,0.0,1,693,-1
1ff30596a609bac8c47ab9a489325ee5,1,0,1,0,1,1.0,9.0,1,0.0,1.0,0.0,1,-1,1
1ff3c078a7cf6987ad22a7e5f8e5f08f,1,0,0,0,1,5.0,59.0,1,0.0,0.0,0.0,1,743,-1
1ffee9a7d04f82aa97470921cf44a17f,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
2000ce07cdb50da759828be80c5a2723,1,1,0,0,1,5.0,59.0,1,1.0,0.0,0.0,1,-1,1
200203e55979099a778f00cebdff24c6,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
2013fa407f17c68a2d9ff96174075d12,1,0,0,0,1,5.0,64.0,1,0.0,0.0,0.0,1,-1,1
20149d39efc27be3cfda0d0883a2b258,1,0,0,0,1,5.0,76.0,1,0.0,0.0,0.0,1,-1,1
201bcc44926454ce10d061a580e4acec,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,-1,1
201e950e4f735252b6f57c2811192c29,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
201f3af5232dd252af4631cdef5a12b1,1,0,0,0,1,3.0,18.0,1,0.0,0.0,0.0,1,-1,1
20264a127703b33bfc27050b63a1211d,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
2029f2a9540374f9eaca6a97db7f2b8f,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,-1,1
2034a7c2878bc9e1b30e145e2524a815,1,0,1,0,1,1.0,6.0,1,0.0,1.0,0.0,1,-1,1
203f1953eaf127eba606aadf266a92ad,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
203f5605e2dafea7b4eff1db591e13a4,1,0,1,0,1,4.0,54.0,1,0.0,1.0,0.0,1,-1,1
20409cc223e57a59410ec5d701fb292a,1,1,0,0,1,4.0,54.0,1,1.0,0.0,0.0,1,-1,1
204792b390531ea1edf8fb25d0e30050,1,1,0,0,1,5.0,61.0,1,1.0,0.0,0.0,1,-1,1
2047a09158ce80218c954ae3b67f7705,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
2049d1b12795c5aea3a9f3419551f075,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,1036,-1
204de79ac54bf0dce6ffb7ad17285033,1,0,0,0,1,3.0,16.0,1,0.0,0.0,0.0,1,-1,1
205428779828e88a6fc438dcab18289f,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,561,-1
205797647679349a6ef9b850bacf0add,1,1,0,0,1,2.0,23.0,1,1.0,0.0,0.0,1,-1,1
205f30eb2f3d8e0f0be98b06aff6e2f4,1,1,0,0,1,5.0,61.0,1,1.0,0.0,0.0,1,-1,1
20601f22c18218af0b83f54196e1b315,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
2073b403a3ffbbe90c4373fff09145b8,1,1,0,0,1,4.0,58.0,1,1.0,0.0,0.0,1,-1,1
20772aaf731ebf4120c964ca5970491c,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,-1,1
20780342b8b922d7c9c00ea0ffbeb1ed,1,1,0,0,1,5.0,59.0,1,1.0,0.0,0.0,1,-1,1
2089417f4ffe69268db5a5b29d4638a2,1,1,0,0,1,4.0,54.0,1,1.0,0.0,0.0,1,-1,1
208d7bf55b1eacbbc1fac69c3ec68e17,1,0,0,0,1,4.0,50.0,1,0.0,0.0,0.0,1,-1,1
208f946041977d16d54f8a149a8aadda,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
209c87b209caeb11f7f0e04bf7a84eff,1,0,0,0,1,5.0,57.0,1,0.0,0.0,0.0,1,-1,1
20a49a5dc842193c1c53c74db5255451,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
20ab1cf65bd26fe0e092c0be45593700,1,1,0,0,1,4.0,52.0,1,1.0,0.0,0.0,1,-1,1
20b0967b6b5d2befe2bae2ab9483b42f,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
20b38ca34fe04f56b7485b9281aedc59,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,-1,1
20b4987f304b1d965b9cba9a89838523,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
20bb5be45aa3d565504280ae60dc0b16,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
20bd1e1762325847e16f50e06d18d18a,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,-1,1
20c1ab72312ff2a296f5ec5c7c703f16,1,0,1,0,1,4.0,54.0,1,0.0,1.0,0.0,1,-1,1
20cb1d47dc3aaffa4e095b46c1ae834a,1,1,0,0,1,5.0,63.0,1,1.0,0.0,0.0,1,427,-1
20cbd92c04d6e46343da4b88e92c60fd,1,1,0,0,1,4.0,58.0,1,1.0,0.0,0.0,1,-1,1
20cd56596943e9f6845d366dbc0c67b0,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,1530,-1
20d89adbf29203363bbaa6f16c75ec4b,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
20db79ca4abb89ed09267e4706441bfc,1,1,0,0,1,5.0,59.0,1,1.0,0.0,0.0,1,-1,1
20e02530fb44604e8d5e616faeca6600,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,-1,1
20e21fbe09afa76d61436b88b23ae83d,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
20e7e27f303ca47bc124960fe4092d19,1,0,1,0,1,1.0,1.0,1,0.0,1.0,0.0,-1,-1,1
20ecb522241af02d9762f9ddd5bbf03d,1,0,1,0,1,4.0,33.0,1,0.0,1.0,0.0,1,-1,1
20f4e6f66f44999e03fc32cd700b45dd,1,1,0,0,1,4.0,60.0,1,1.0,0.0,0.0,1,-1,1
20fc9097ebf078ccc6be3abb443c48c1,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,1990,-1
20fd08af31e4d63662d00a67050488dc,1,0,0,0,1,4.0,50.0,1,0.0,0.0,0.0,1,702,-1
20fdb0b578dec894ab9ab77aaaa1ff62,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,-1,1
21057e27bab3dd9d3873ce11134f6bf8,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,634,-1
210b652960b61a36552b34be31cebd0e,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
21123fb37a1a50ab96ef918b1e171fc9,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
211dab622387ad3290d47fc68e5b8859,1,0,0,0,1,3.0,18.0,1,0.0,0.0,0.0,1,-1,1
2123869b7cfaf45355f77b5ac0fd50e3,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,1530,-1
21247a5d96662d06f8c7075410d8ef52,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,-1,1
2135bd31abe5a93eb638eb1d7f36cc36,1,1,0,0,1,5.0,63.0,1,1.0,0.0,0.0,1,-1,1
213857fc06f288162abbf8acfa84a7e1,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
213b0abde4aaf4ddec2aa718324e21e7,1,1,0,0,1,4.0,18.0,1,1.0,0.0,0.0,1,-1,1
21432fc2fe51c5f421a4cbaa7f3d4164,1,1,0,0,1,4.0,50.0,1,1.0,0.0,0.0,1,-1,1
21458146c222483dee23328d0ecfd963,1,0,0,0,1,4.0,17.0,1,0.0,0.0,0.0,1,-1,1
214888842e4dd43778868a8dafe1fd16,1,0,1,0,1,1.0,9.0,1,0.0,1.0,0.0,1,-1,1
215f78ef2b31a6f36cf747b799ecee1c,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
216179ebebd41af0afad447cde1e94b4,1,0,0,0,1,5.0,59.0,1,0.0,0.0,0.0,1,743,-1
21660d00b426c85a445c224afa8c0fa8,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,-1,1
216ae105fd88df748c98e7bde79e5931,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,1096,-1
21779be7e5c32591e6c70d98562813bc,1,1,0,0,1,4.0,53.0,1,1.0,0.0,0.0,1,-1,1
217bf3ea191932e0426cdc5ee789f709,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,2344,-1
217dcca6753610cdbcb0e3302f229ee5,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
217e489713a19165b56231751426ed66,1,1,0,0,1,5.0,61.0,1,1.0,0.0,0.0,1,-1,1
2181ab0b368bd42a86fa52ab83db7b41,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
21826d7d3edef78dc6ba1ffbdb6aad0c,1,1,0,0,1,4.0,18.0,1,1.0,0.0,0.0,1,-1,1
2187f6e232fe87830015b82c3e1bba71,1,0,0,0,1,5.0,57.0,1,0.0,0.0,0.0,1,-1,1
2188db4e8deeb4dc405a53d115962d18,1,1,0,0,1,5.0,56.0,1,1.0,0.0,0.0,1,-1,1
218adc0ad35231b9e254461c33931bfb,1,0,0,0,1,5.0,71.0,1,0.0,0.0,0.0,1,-1,1
2192496b8da12055eaec0e69d5476558,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
2199309194b9f551edf1567e3c7377ca,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,-1,1
21a3f4cf43476ebe056d5d8bead11aec,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,-1,1
21a44188f994310f47274235bb30a367,1,0,0,0,1,5.0,64.0,1,0.0,0.0,0.0,1,-1,1
21a655a36d9af280f56bd3c4580c984d,2,1,0,0,2,3.5,34.0,1,0.5,0.0,0.0,1,-1,1
21a8d1c9af329be31ff60f45878a97f1,1,0,0,0,1,3.0,18.0,1,0.0,0.0,0.0,1,-1,1
21bc827528f6e7048a7177fcbd68127f,1,1,0,0,1,5.0,76.0,1,1.0,0.0,0.0,1,1027,-1
21cc8ac3630c658243368f76ca54e2d2,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
21d17ccf21f03f280f703a562b2e303f,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,-1,1
21d57f76a248cee0d7e2f89f8d9f80f9,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
21d7e9f5bc42ebc70b4afbd2973232af,1,0,0,0,1,4.0,55.0,1,0.0,0.0,0.0,1,-1,1
21dd39579084d1b158464dc6bc663527,1,0,0,0,1,6.0,66.0,1,0.0,0.0,0.0,1,-1,1
21f26c863e98435a294d9bc29a3e43bd,1,1,0,0,1,5.0,60.0,1,1.0,0.0,0.0,1,-1,1
21f6ab6e7844f566c246c97ea11c7d3a,1,1,0,0,1,3.0,27.0,1,1.0,0.0,0.0,1,-1,1
21f6f17207b611ef182ed83baacc5f0d,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,-1,1
21fba07a38dcfae1f5cddd66e064a4c4,1,1,0,0,1,3.0,20.0,1,1.0,0.0,0.0,1,-1,1
220e04f706602bdcf3670c4aaa0b214b,1,0,0,0,1,4.0,50.0,1,0.0,0.0,0.0,1,-1,1
221060f0f5da6d879706c51122c7c0e3,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
2217cdc637deccfd3e174a6da44bdec1,1,1,0,0,1,3.0,14.0,1,1.0,0.0,0.0,1,-1,1
221dafff8668f22042a5a3d7649e0323,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
22298228a34d227cc4a74e67f0fdaf39,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
222ad2d1bcf7aca9235f63e41857b9f4,1,0,0,0,1,3.0,17.0,1,0.0,0.0,0.0,1,2260,-1
22331b008ee577b902f02663f7c33544,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,-1,1
2239894989cf4141c464d5b52122c0fa,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,-1,1
224bc1f5fc10a07167265266cabdfd91,1,0,0,0,1,6.0,66.0,1,0.0,0.0,0.0,1,-1,1
224ec1966138b0ab574b64b0b9f3ddf4,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,-1,1
22522a057080763f118a7b03f38d46ae,1,0,0,0,1,5.0,66.0,1,0.0,0.0,0.0,1,-1,1
2254138e539a181617e2cdc1cb26c6d9,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,-1,1
22567d556e536fec77ea9d0feb776a4c,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
2258e27bf5a31b85420f5b1631dae55c,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,-1,1
225d06c15bb5fae8aed97900ad332822,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
226816446575621e73320210b85683d2,1,1,0,0,1,5.0,63.0,1,1.0,0.0,0.0,1,-1,1
2273c0a4990a8a33481b98164992d9b6,1,1,0,0,1,5.0,63.0,1,1.0,0.0,0.0,1,-1,1
2277e04f6de42c4f22a288dc41f8c769,1,1,0,0,1,5.0,57.0,1,1.0,0.0,0.0,1,-1,1
2281b65e372cc61dfd681e47332b63b4,1,1,0,0,1,4.0,64.0,1,1.0,0.0,0.0,1,-1,1
2283243ecb945ea0f3814193ef1ce902,1,0,1,0,1,5.0,73.0,1,0.0,1.0,0.0,1,-1,1
228373d908a009caca6ffd4d020bafd8,1,0,0,0,1,3.0,16.0,1,0.0,0.0,0.0,1,-1,1
2284a61e6f629728a5a9420fdbebd9cb,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,1200,-1
228547663b4438f476fce1551549dce4,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,-1,1
228e88b09cc76cb36e8f744094dac6ae,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,323,-1
2293b15e65607dac3da354723a020c10,1,0,0,0,1,5.0,57.0,1,0.0,0.0,0.0,1,350,-1
229573913e5bb61fdd168535ca8cedcb,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
229a47fab70e15c013d35d0bdc03a4c9,1,1,0,0,1,4.0,54.0,1,1.0,0.0,0.0,1,-1,1
22a6fcbc1d4675ec335469fc19697313,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
22ae1eff0cf4d735b2f4b10179313e37,1,0,0,0,1,3.0,18.0,1,0.0,0.0,0.0,1,-1,1
22c0a7b2d67ea9968c2a00ba8416db76,1,0,1,0,1,5.0,67.0,1,0.0,1.0,0.0,1,-1,1
22c70da9bc918feee3e0861465f0637e,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,-1,1
22c8c1c7ba4ef16e33c9379d5d8a6142,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,-1,1
22c8d69d20c407935d53afb910dc0740,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,-1,1
22cbf4290c9fba0350761428a70ed85a,1,1,0,0,1,5.0,57.0,1,1.0,0.0,0.0,1,-1,1
22cd1a1d6a5b5c807953f7b68853ce97,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,1036,-1
22d1e366cc601c34c01ffc9e00eedcae,1,0,0,0,1,5.0,64.0,1,0.0,0.0,0.0,1,1634,-1
22d2800957976a98cd8a1419e807dd1f,1,0,1,0,1,1.0,1.0,1,0.0,1.0,0.0,-1,-1,1
22d34733a6594756cf911de1657f2124,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,-1,-1
22d544b18c89372158228d98e5b8cf15,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
22e0b23e4e024eadcec911809cdab054,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,-1,1
22fa055232346e00ed97ffc8c85f92c7,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
22fa3c66364db5d0385de2b939b69151,1,1,0,0,1,5.0,61.0,1,1.0,0.0,0.0,1,-1,1
22fbfe64222562c38b473e2d65f71abd,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
2300917cc1509123c3fedbe06528d68c,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,1197,-1
23084c3efe181d25493e41c21d5b298b,1,0,0,0,1,3.0,18.0,1,0.0,0.0,0.0,1,-1,1
230c3df0875e5d06a8ab09b719617d5a,1,0,0,0,1,3.0,16.0,1,0.0,0.0,0.0,1,-1,1
230f233e5c8ae6711a6a4c147f80a80c,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,-1,1
231cab659e4c0e50129dbd629038e30e,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
231e54b47d21eb036ec65ec0af2c0083,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,-1,1
2323d97ddf53fa88385ff9b140999294,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,-1,1
23264acee56aad9cc97021b4c55902fa,1,1,0,0,1,3.0,27.0,1,1.0,0.0,0.0,1,-1,1
2332905c5575deb7056db73873f239e1,1,1,0,0,1,5.0,60.0,1,1.0,0.0,0.0,1,-1,1
2332aaf95685c2a06e8ff99c690ff942,1,0,0,0,1,4.0,50.0,1,0.0,0.0,0.0,1,-1,1
2337748375f2356966d4fc913c664627,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
233b435a5cfbdd8d3f7babb41735e0cf,1,1,0,0,1,3.0,20.0,1,1.0,0.0,0.0,1,-1,1
233c9fb7d6dff33c3e6b937756c73bb5,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
23433b6d8b727e1212dd695c6c25c1e4,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,-1,1
23494d56fca7c8e779b947dba3afcbbd,1,0,1,0,1,1.0,5.0,1,0.0,1.0,0.0,1,-1,1
23495dc27487d8dc4eb5e2b2da83ad3b,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,-1,1
235c13e8e94f2cbdac502a6e5d92221e,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,634,-1
2361d6d2ef67816f9ccc2e63c547f4ac,1,1,0,0,1,4.0,54.0,1,1.0,0.0,0.0,1,-1,1
236218c6b162439b99eb170cd20beebb,1,0,0,0,1,5.0,59.0,1,0.0,0.0,0.0,1,743,-1
23632c6bc06e3ef9a40deb7398a18bbc,1,1,0,0,1,5.0,67.0,1,1.0,0.0,0.0,1,-1,1
23646c42220a332aadd01c00bbfad6f2,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
236bee32691f6db6c8a1980bd20f2075,1,1,0,0,1,4.0,53.0,1,1.0,0.0,0.0,1,-1,1
236fbc1e5db96ff2feca6f8cbd8f28f6,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
2371904824d041dcc508430e8acddec5,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
23775054040a3a23454d0da6337cd83d,1,0,0,0,1,3.0,17.0,1,0.0,0.0,0.0,1,2260,-1
2378e146a6b0604079888ba1d622c0ae,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,-1,1
237a6e7dd1b66c1f07cbf45b6b06145a,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,-1,1
23800f55cf54c81fb66b213df043e05f,1,0,1,0,1,1.0,1.0,1,0.0,1.0,0.0,-1,-1,1
23854c45d5362d98d5736c1b6f0d0066,1,1,0,0,1,5.0,64.0,1,1.0,0.0,0.0,1,2392,-1
238b8d48ab390561f6ae6813987830a2,1,1,0,0,1,5.0,64.0,1,1.0,0.0,0.0,1,-1,1
238bfd8e264eb2424488e6dcc18d8e96,1,0,0,0,1,3.0,16.0,1,0.0,0.0,0.0,1,-1,1
2397c67cc13c1822e1057201911c2d81,1,0,0,0,1,3.0,14.0,1,0.0,0.0,0.0,1,-1,1
23992084d239b9c52bf91597d20941fc,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
239ffacab1bc56c3dd57dacdeaafa1e6,1,1,0,0,1,4.0,53.0,1,1.0,0.0,0.0,1,-1,1
23a17686e067718346ec6ccb6d1d59f5,1,0,0,0,1,4.0,54.0,1,0.0,0.0,0.0,1,-1,1
23a3241fa1a15d810419cae0f781fd31,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
23a466c2268072dbf0ea71998b7758f4,1,0,0,0,1,6.0,66.0,1,0.0,0.0,0.0,1,-1,1
23b2b9e4eb2cb5e91a59aae5641d3fdc,1,1,0,0,1,5.0,73.0,1,1.0,0.0,0.0,1,-1,1
23b6967083835d60a358ef5a43067ddc,1,0,1,0,1,1.0,9.0,1,0.0,1.0,0.0,1,-1,1
23bf50344287967eb5dbcb9b13ad4eb4,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
23c3e08791f84a50e586ce124ae2a70e,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,-1,1
23c9214d8fc2f463fef0fe8b0cba8b61,1,1,0,0,1,5.0,64.0,1,1.0,0.0,0.0,1,-1,1
23cc5f93683bb5e25b4641e8a90b2cae,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,1524,-1
23d134386f0fbc97f6e41f2e3e7df62c,1,1,0,0,1,5.0,59.0,1,1.0,0.0,0.0,1,-1,1
23d38d2dc40b64bcb58d71327911b9bb,1,1,0,0,1,4.0,54.0,1,1.0,0.0,0.0,1,-1,1
23ddfd07fde9078d72740559297d0c3c,1,0,0,1,1,2.0,12.0,1,0.0,0.0,1.0,1,1096,-1
23e36e1594f8e23e600af7b8d25aef04,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
23e514c5ea032043dfb615cd5acd62bc,1,0,0,0,1,5.0,59.0,1,0.0,0.0,0.0,1,-1,1
23e948e1c8620c4ffd45b889663923b2,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,-1,1
23ed2aafde0f95dc9906b89980466cf5,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,-1,1
23efa5e444e6e257c1e533d2dbab824c,1,1,0,0,1,6.0,66.0,1,1.0,0.0,0.0,1,-1,1
23f00a7cf9172b08e7a685d77ae6ca2a,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,1036,-1
23f18a2ac801ea5cf0630482769a45f7,1,0,1,0,1,1.0,11.0,1,0.0,1.0,0.0,1,-1,1
23fa7051497d9ef07fb4719d63c07528,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
23fbd073d7471a13589af169954a96df,1,1,0,0,1,4.0,49.0,1,1.0,0.0,0.0,1,-1,1
24103cdd330680cae188aae0d7b0e0bd,1,1,0,0,1,5.0,76.0,1,1.0,0.0,0.0,1,-1,1
24114f6c27fdd76abf2cf8e5cc811ccd,1,1,0,0,1,5.0,63.0,1,1.0,0.0,0.0,1,-1,1
241ae429ed1071458c58de2e9bd90dd8,1,0,0,0,1,4.0,58.0,1,0.0,0.0,0.0,1,-1,1
241eda78aa87d003c60ea21ae377708b,1,0,0,0,1,5.0,61.0,1,0.0,0.0,0.0,1,-1,1
24261d04100a53fc453849982759c8f2,1,0,1,0,1,4.0,54.0,1,0.0,1.0,0.0,1,693,-1
2426d1182e5891bd40062ccae760b06d,1,0,1,0,1,2.0,21.0,1,0.0,1.0,0.0,1,-1,1
242be91571234933553376c2544419d3,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,-1,1
242f6a15d07782c228dbf8ae41b51741,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
24354ab6c84b0c910618929526de243c,1,0,0,0,1,5.0,73.0,1,0.0,0.0,0.0,1,-1,1
2436e18bf8bc8492be02676b0da0dd39,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
243c4445217f7ba7daf6b4db8ab26dbb,1,0,0,0,1,4.0,55.0,1,0.0,0.0,0.0,1,-1,1
244dee564ea4564f13749f01177d375c,1,0,0,0,1,5.0,57.0,1,0.0,0.0,0.0,1,-1,1
2451d2f943ccf738892617caa0276aec,1,1,0,0,1,2.0,12.0,1,1.0,0.0,0.0,1,209,-1
2453960dedd77c165b4f1de283cff325,1,1,0,0,1,5.0,61.0,1,1.0,0.0,0.0,1,-1,1
2454015f7f7cf8bfb3509a53b61f547c,1,0,0,0,1,3.0,18.0,1,0.0,0.0,0.0,1,-1,1
24546b47964ffe3d824458a01175e6f5,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,2410,-1
245586b6de49032a7c5e2e848e198856,1,1,0,0,1,5.0,64.0,1,1.0,0.0,0.0,1,-1,1
24576799af69684babe6e9ddc5b0374f,1,0,0,0,1,4.0,50.0,1,0.0,0.0,0.0,1,702,-1
24595f595436da2a73da9aa809f81edf,1,0,0,0,1,4.0,18.0,1,0.0,0.0,0.0,1,-1,1
246186ebd83ac23922cd893eb9adb003,1,0,0,0,1,4.0,50.0,1,0.0,0.0,0.0,1,-1,1
24638d931b6686e924bd701e227125b3,1,0,0,0,1,4.0,49.0,1,0.0,0.0,0.0,1,41,-1
246663460a24447daf9c888663dfc1e1,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,745,-1
246a826f4bba75f7c65c1d1e1298bc88,1,1,0,0,1,4.0,18.0,1,1.0,0.0,0.0,1,-1,1
24740748008d59e1739ccf15f8a0309b,1,0,1,0,1,1.0,18.0,1,0.0,1.0,0.0,1,-1,1
2476e65ce656f79be2c868eae9f4cb51,1,0,0,0,1,4.0,54.0,1,0.0,0.0,0.0,1,-1,1
247997675c737874c69e79028c5d4eee,1,0,0,0,1,5.0,67.0,1,0.0,0.0,0.0,1,-1,1
247dddc531560693c39adf0ca34d8ca0,1,1,0,0,1,3.0,16.0,1,1.0,0.0,0.0,1,-1,1
2480a76727d2e8cd5af4783fd7512543,1,1,0,0,1,5.0,57.0,1,1.0,0.0,0.0,1,-1,1
248f27d93853b7c85c8ac13155c6d89f,1,0,0,0,1,4.0,53.0,1,0.0,0.0,0.0,1,-1,1
24953898d3a15f91d98689156af0b5e2,1,0,0,0,1,4.0,55.0,1,0.0,0.0,0.0,1,-1,1
2498ce1a26d5efa21f65ce2e8eb56906,1,1,0,0,1,3.0,18.0,1,1.0,0.0,0.0,1,-1,1
249b275adce107991e354c3259da30e0,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,-1,1
249bdbbe59fbbf2bb3f7d09b7287ee31,1,0,0,0,1,3.0,20.0,1,0.0,0.0,0.0,1,-1,1
249d8cc3b1283e1b6c113853546b9c7e,1,0,0,0,1,5.0,63.0,1,0.0,0.0,0.0,1,745,-1
