Trace-id,HTTP Status Code,Path,User Agent,path_frequency,is_anomaly_iso,is_anomaly_dbscan,is_anomaly_combined
4a3dae256e453dd90ba182e2cf2001e6,404.0,/api/v1/documents/1dfd636e-00e4-4ebb-a85d-b181da9a5f5e,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",8,-1,7,True
4a5002e8a68dfcbd8a2dda54e271f391,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4a52fef59bd4b047d43bf87dde5518b8,404.0,/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50728),21,-1,13,True
4a5d4c6685cf300c4f43512701d0ad8f,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4a670b9da6ecb444538c1f4a9798e2e2,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",139,-1,10,True
4a691811c89314343ebc7cd1abf8877d,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4a6a9865dca4b254465776718a431c45,401.0,/api/v1/identities,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",139,-1,10,True
4a6ee348af5eff47acee330d563dd659,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.-23vyKjUNkKyPOub_CF3Ag/elements,"Mozilla/5.0 (Linux; Android 14; SM-A336B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",1,-1,1,True
4a733e2b528c0a0e2124616d60ddb28c,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4a7b8cd8b59d9a1856bb44bd4d40e8c8,201.0,/api/v2/documents,Unknown,29,-1,11,True
4a7d55f84dc85d19e35976459af1a094,404.0,/api/v1/documents/199e812d-db57-4b79-9330-abbb4a129c48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",14,-1,7,True
4a7e6590eb4d71224ec3443f6f5b6c20,404.0,/,curl/7.54.0,21,-1,13,True
4a83fc06ab121e0f9e19c1c126db8007,404.0,/api/v2/projects/ba5dbce6-5680-4704-90dd-b5eaf805ba06/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1,-1,5,True
4a89d17c396307045388ac36784c3468,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4a929cebf1327ffddf4a452f06d2f913,201.0,/api/v1/elements/2ba399b2-c229-4e83-a027-2bec1ced74c7/external-references,Unknown,1,-1,6,True
4a9945d26c33c61883bafb9a43f02cc6,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4aa00737a0fb17c59beeaf58e9ebcde4,201.0,/api/v2/documents,Unknown,29,-1,11,True
4aa4d567f7f9f45db5600343273f5e21,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4aad2f92e9b7cef206fa2e443d45eade,201.0,/api/v1/elements/8c0db13b-5577-4cc9-83f6-289eceb88500/documents,Unknown,2,-1,6,True
4aaf448c1001099351946d87cf0b35fd,401.0,/api/v1/identities,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",139,-1,10,True
4ab0e99c02d0c4b94693f24747952ed9,204.0,/api/v1/assets,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",10,-1,3,True
4ac0871a536c0fde41d7c829d5b2c742,404.0,/api/v2/projects/d64676b2-240d-4555-b21b-252d2563def4/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",1,-1,5,True
4ac7c286af586f74d67c005a72d3ea75,409.0,/api/v1/references/ffe18fd4-ca4c-4418-9f69-e0a2dfe55e5f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Mobile/15E148 Safari/604.1",1,1,-1,True
4ad1c8ed274976f99ffe3c7eeb1dfe1a,201.0,/api/v1/elements/3d7afbc1-f7c5-45b4-ae23-a5a6510cc68f/documents,Unknown,2,-1,6,True
4ad8999eb6f5adb0dc58af7626b6f612,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4ad955c67f11cf7550d5c289db3ee3f7,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4add7bb4d3d76f5edf99b65621df910e,404.0,/api/v1/documents/4e7fb434-e0b3-4c2c-83e5-27058fbecaca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",4,-1,7,True
4addc0bf8890d795ee50ad4caef3cbf3,201.0,/api/v2/assets/38bfe40a-c517-4f7d-b757-6ec81079bc30/external-references,Unknown,1,-1,6,True
4ae52cd2821394b287b9072a94693c91,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4ae575826f894bc2382e7d870bf69686,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",14,-1,7,True
4ae6807d1387e3dc140134eba33a1022,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4aed8ecea0589528ae40eedcff8b1752,201.0,/api/v1/elements/4c03c15c-672c-4a2e-85da-a33fe503a40e/documents,Unknown,2,-1,6,True
4b028666122e24493ed6681dee6da95f,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4b06632ccdb6c85ff821e8df6df72906,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4b1368963309953532d74382eea77ceb,201.0,/api/v1/elements,Unknown,8,-1,11,True
4b1400cede05df84f9c364bdca824a2f,201.0,/api/v2/documents,Unknown,29,-1,11,True
4b36d8ab8c605e044cffdfc1a83286b2,201.0,/api/v2/documents,Unknown,29,-1,11,True
4b3720cc6ba7c557e4e45ca2fb5f0a1e,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4b600773bd7e050a324c280629c55224,404.0,/,curl/7.54.0,21,-1,13,True
4b689163885bf7dfd0253053f7c8263c,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",14,-1,7,True
4b6c16b034b373a1e8a05924abb41d97,404.0,/index.aspx,curl/7.54.0,1,-1,12,True
4b729f7c948100b1b72bc2ae0ebb7c42,201.0,/api/v2/documents,Unknown,29,-1,11,True
4b78b455323bc489b236af15ab0b03c1,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",16,-1,7,True
4b793cd1cf139094e7d12da2881f5c8b,404.0,/api/v1/documents/e3d128cd-ad7d-440f-8614-641401d97e10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",10,-1,7,True
4b84216391d1c38fee64a710c00d2c6f,404.0,/api/v1/documents/4ba18721-72ed-4638-a792-e1edca46122f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",7,-1,7,True
4b892869964b77130ead24ca2266d684,404.0,/api/v1/documents/e3d128cd-ad7d-440f-8614-641401d97e10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",10,-1,7,True
4b8a630be8e5dee3738f7f6ea1ee3787,404.0,/new,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,-1,13,True
4b93993c44d16e54427196fc012f900a,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.yI-uiya_s02ORnQ0KMMo5g/elements,"Mozilla/5.0 (Linux; Android 14; SM-A336B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",1,-1,4,True
4b944b066378faf703d97f1b65bef900,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.1CNaIUo7qkulUz_Rh4KsWA/elements,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",13,-1,4,True
4b9b68927afdd65c79446ee4d29627b4,404.0,/api/v1/documents/199e812d-db57-4b79-9330-abbb4a129c48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",14,-1,7,True
4b9baa58b7f160d48ced701f486ad469,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",16,-1,7,True
4b9d22b7f05d9e6cba22aeb45f777e22,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4b9ebc8847d105757609334f6d5f193b,201.0,/api/v2/documents,Unknown,29,-1,11,True
4b9ffee08d4686991074d1cddf6e9d5f,201.0,/api/v2/documents,Unknown,29,-1,11,True
4bb38e57fbe786348ca85ba031456790,201.0,/api/v2/documents,Unknown,29,-1,11,True
4bb799ec191c67c8cebc7ad5d7b9e5c6,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",14,-1,7,True
4bc26967f5c71fc95528f8fd2d7d4c37,201.0,/api/v1/elements/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Mobile/15E148 Safari/604.1",2,-1,11,True
4be109b811d5079ec0c8c1db31da121e,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,13,True
4be31fd7b3614a636aa845c0f55d5548,201.0,/api/v1/elements/193cf05c-116c-485b-b215-6e2487d5fded/documents,Unknown,1,-1,6,True
4be397782283e0327d9ab90c1680bafc,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",139,-1,10,True
4be4d53b6e3d6e9e777922a711907694,404.0,/api/v2/projects/b5ec33f7-71c9-49b9-bfb5-d446bd4a9fff/project-image,"Mozilla/5.0 (Linux; Android 12; Mi Note 10 Lite Build/SKQ1.210908.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.108 Mobile Safari/537.36",3,-1,5,True
4bef779ea2dca0d892f0f29c6cd837a0,201.0,/api/v1/elements/bf761e93-7330-4b8e-9839-269a18bbe08d/external-references,Unknown,1,-1,6,True
4bf513d32044bd4844667d723025b869,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",8,-1,7,True
4c03040fdca53195870586a5b7de1210,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4c1632b2a7de850cd8f2b7145e753b99,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4c1662dbc5750f337f8a4e9d1dc089a9,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4c21aaeba6e7e5b5190e1bce4c8abb5d,201.0,/api/v1/elements/d5794d19-9fc1-4f5c-ba4b-7a47105d5a1f/documents,Unknown,5,-1,6,True
4c56dbd4fdbcef4e3fb696c2a6241ef3,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",14,-1,7,True
4c58442616161ccdd81e954562cfff8f,404.0,/api/v1/documents/4e7fb434-e0b3-4c2c-83e5-27058fbecaca,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",4,-1,7,True
4c5c025a808e25379456d54cd71748e3,201.0,/api/v2/assets/68ef1d17-f55e-4aa1-a8d6-b4fba312449b/external-references,Unknown,1,-1,6,True
4c5f83db71cc828e974feeab2a40ee9a,404.0,/api/v1/documents/10dc486f-429b-4880-8373-6df751593f90,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",8,-1,7,True
4c711bab9560b07c2fa2604559503fed,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,13,True
4c891eee6f1676557032bd37433bba19,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4c8bf08e0b3d89b5c16fcc7416f8245a,201.0,/api/v1/elements/830e74ae-41ac-4909-b38a-62b70da4b391/documents,Unknown,1,-1,6,True
4c9ce702ca53b39b4d644710e6230777,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4ca0311d9cd05b5241c22c3b941df1ac,404.0,/api/v1/documents/1dfd636e-00e4-4ebb-a85d-b181da9a5f5e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",8,-1,7,True
4cac7aa775e72e5e0e3cdd1594a4e16b,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4cad69990109a8e5dd022a7dbc6173c3,201.0,/api/v1/elements/aa356dfe-573b-4855-aa15-7d9ac6910df1/external-references,Unknown,1,-1,6,True
4caf8bd791f20e0f45f24be6f71745e7,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.1CNaIUo7qkulUz_Rh4KsWA/elements,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",13,-1,4,True
4cb68ae58427001b43c8cd061a3c1692,201.0,/api/v1/elements/452734b6-a1be-4534-92a0-61c30ef1e850/documents,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,3,-1,6,True
4cb76a89cb35265283c6adc6c470d01b,404.0,/api/v1/elements/cec9b12b-7c1b-4a63-9d12-cb1993808562/prioritised-partner,"Mozilla/5.0 (Linux; Android 14; SM-A356E Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",1,-1,5,True
4cc0c984721c9412ba0da0553131d51e,201.0,/api/v2/documents,Unknown,29,-1,11,True
4cd13be8cd0876c18286d93b1876428b,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4cd60a86988f116fda095710d26df2ac,401.0,/api/v1/identities,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",139,-1,10,True
4ce5db9f681b6c76eafbaa17dff64a39,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,13,True
4ce86cbb5ac377a7271f6ce4053776dd,201.0,/api/v1/elements/cb56f71c-d34c-41ac-8a94-e2a5a0962e51/external-references,Unknown,1,-1,6,True
4d03e2d0af759e89fd5017a6e199347e,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",14,-1,7,True
4d06e0d77f8ea22b66fe9535e1c0011d,201.0,/api/v1/elements/4ddb51b0-da92-46ef-8f20-6a537d0d51d6/documents,Unknown,3,-1,6,True
4d0772195735e3f7c00754b36ed1eaa0,404.0,/api/v1/documents/4ba18721-72ed-4638-a792-e1edca46122f,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",7,-1,7,True
4d07e9af99b78cb4d6085fe7f80670aa,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d08da31320da500ceccac4461aae1ce,404.0,/api/v1/documents/7781cdcb-15a3-4279-918b-4dbac380193c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",6,-1,7,True
4d0ab765f301a97f2bbd606b792ac5f3,0.0,/api/v1/identities/08db1e33-34df-472d-8246-c41929c4374b/image,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",2,1,-1,True
4d13bdc17b50d55b05e7bbdb91360388,201.0,/api/v1/elements/5058fa44-e489-4289-a14e-83c3c7a84110/documents,Unknown,2,-1,6,True
4d26ac392cba2dc6767f5333312355cf,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.1CNaIUo7qkulUz_Rh4KsWA/elements,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",13,-1,4,True
4d27959699cdcf9f2d473bcfc0703505,404.0,/api/v1/documents/76fdcc91-0870-4d5e-862c-c6e99e51df3a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",8,-1,7,True
4d2b6716632d23bcfe3718f8a1682d6d,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.a8641uzVUkCBr20-LtWTNQ/elements,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",2,-1,1,True
4d44d614f01860bd8b863c27b8bba64f,201.0,/api/v1/elements/c525437d-760b-47af-a4ec-8438eb2a9c5e/documents,Unknown,1,-1,6,True
4d480a3a75fe7bfb457c6190a8caabeb,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d4d6231cc720adf89fe1d64cf11f99b,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,13,True
4d54ec398f64d8c564b4fb08fc1916d3,201.0,/api/v1/elements/e12c8257-0578-4693-9d8b-0fffd266dc85/documents,Unknown,2,-1,6,True
4d562f41b8b4a2c5aa0a669a83773a63,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d56bedcecd1edafd43148f7c9d6df91,201.0,/api/v1/elements/4ddb51b0-da92-46ef-8f20-6a537d0d51d6/documents,Unknown,3,-1,6,True
4d5fbefddf12bf658ad0ad7a6fc847b6,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",16,-1,7,True
4d666bfa50a9d2a0bc68a3b5a579b0db,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d6b0405e319ea9219e6da199a8a85e7,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d740e2d3ef6a6d68afd757b6dff4a4c,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.3Qcg0DGNn0ize8-nl7lEFA/elements,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",2,-1,4,True
4d797988ee79e2384a166cbdef0d22bb,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d8d2248e5151858ab96b0cf9c67c573,201.0,/api/v1/elements/a629bfe5-de84-4234-89c5-af541d4ce6dc/external-references,Unknown,1,-1,6,True
4d912579bca54860bbc1a57aeff52a18,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d94e9e4cda63a4d483219308a9b7658,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d99622aa32b1eb3811f784a2980cbec,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4d9a45a1912baf51a9a3346a5f8db54c,201.0,/api/v1/elements/c524d5e0-e5fa-46f0-9884-c1b0895e52a7/documents,Unknown,3,-1,6,True
4d9a92d13b4f8389fc72c64fe91453f3,404.0,/main.html,curl/7.54.0,1,-1,16,True
4daac356e0f072084005b6b48bb16b3d,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4dbdd5a1c6f8e2edfaa16c65ef85e8ce,201.0,/api/v1/elements/8c0db13b-5577-4cc9-83f6-289eceb88500/documents,Unknown,2,-1,6,True
4dc1f6ef0b55e427a40fed08d4932a2a,201.0,/api/v1/elements/c941f87d-493b-40ba-9ef2-eb5567a03f8a/documents,Unknown,1,-1,6,True
4dc7a11b98c7d53e06c493d6cb5d2b4f,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4dcf10445e40aac31aa2fdda2d57489b,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",8,-1,7,True
4dd2eb9fa7efc129c5c04e360dc1c5de,201.0,/api/v1/elements,Unknown,8,-1,11,True
4dd35fa41cda4a7729e05660aee2aff3,404.0,/api/v1/elements/b3875c1d-9ff2-449d-8174-50dc84663efc/prioritised-partner,"Mozilla/5.0 (Linux; Android 12; SM-N975U1 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",1,-1,5,True
4de6d0502de859f60c6cf55e790a6c39,404.0,/api/v2/projects/c3937ee4-8ef1-456c-a1a4-fca3ce26ea7c/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",1,-1,5,True
4dfa9058ca39118df32ef3f0cbdb29d3,404.0,/api/v1/elements/67b5f755-ef19-48b0-b385-dea0a6e800ec/prioritised-partner,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",3,-1,5,True
4dfc9d3fcd568c01cf24be0097a8475c,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",14,-1,7,True
4dfe72fb404ce09cbb209fc7f46ea52b,404.0,/api/v1/documents/4ba18721-72ed-4638-a792-e1edca46122f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",7,-1,7,True
4e01b7cd54d799624089ab774edcb5ae,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",16,-1,7,True
4e0f117b3b3af2fe9c735063bb12d631,404.0,/api/v1/documents/dc7cb028-a077-4474-a4c6-004921481562,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",14,-1,7,True
4e10d04e2363966d2729860165bbe7bc,404.0,/api/v1/documents/12e5cd13-c2ac-48cb-af09-1a7d43498563,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",7,-1,7,True
4e1506536fc202590a5d02e997329032,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4e1a95a39e9d9dbbef5b723d3574b5a2,201.0,/api/v2/documents,Unknown,29,-1,11,True
4e1c5c67e5d349316d7008e5f51c4716,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4e1fb6f310958a6f5b15184e643b6121,401.0,/api/v1/identities,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,139,-1,10,True
4e22d1940b531a39f5d0abcb6d2a3815,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,13,True
4e23b3fed8238c21432e5a3c9cef032e,201.0,/api/v1/elements/8228c200-2e52-4df1-8bb9-c6cdad832213/documents,Unknown,1,-1,6,True
4e25b11b059cfb62d6f35bce939a6e6b,204.0,/api/v1/nodes/,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",2,-1,3,True
4e28111320e6ab396d97ac753ba756a9,503.0,/api/healthz,curl/8.5.0,2021,-1,8,True
4e2bb52efe2b746ccac16a169169d375,400.0,/api/v1/documents/fefa30b4-c500-4c81-b79f-5c5ea456f131,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",3,1,-1,True
4e2c9adab1bac84b67c427f3eaa32a89,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.pIPM-QrtWE6r9XMQASy31A/elements,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",3,-1,4,True
